Date,Date,DateTime,CH1,CH2
10/10/2022,3:08 PM,10/10/2022 15:08,0.697985398,0.15243799
10/10/2022,3:09 PM,10/10/2022 15:09,0.695359419,0.151125
10/10/2022,3:10 PM,10/10/2022 15:10,0.695359419,0.151125
10/10/2022,3:11 PM,10/10/2022 15:11,0.697000656,0.151781495
10/10/2022,3:12 PM,10/10/2022 15:12,0.691092202,0.149812009
10/10/2022,3:13 PM,10/10/2022 15:13,0.689450965,0.154407476
10/10/2022,3:14 PM,10/10/2022 15:14,0.687153233,0.153422733
10/10/2022,3:15 PM,10/10/2022 15:15,0.685183749,0.15670521
10/10/2022,3:16 PM,10/10/2022 15:16,0.681573027,0.152109743
10/10/2022,3:17 PM,10/10/2022 15:17,0.680260037,0.151453247
10/10/2022,3:18 PM,10/10/2022 15:18,0.681244779,0.152766238
10/10/2022,3:19 PM,10/10/2022 15:19,0.6786188,0.155392219
10/10/2022,3:20 PM,10/10/2022 15:20,0.671725604,0.149483762
10/10/2022,3:21 PM,10/10/2022 15:21,0.656626222,0.142590561
10/10/2022,3:22 PM,10/10/2022 15:22,0.655641479,0.141934065
10/10/2022,3:23 PM,10/10/2022 15:23,0.661221686,0.144888294
10/10/2022,3:24 PM,10/10/2022 15:24,0.662206428,0.145216542
10/10/2022,3:25 PM,10/10/2022 15:25,0.660893438,0.144888294
10/10/2022,3:26 PM,10/10/2022 15:26,0.658595706,0.14685778
10/10/2022,3:27 PM,10/10/2022 15:27,0.660565191,0.147842523
10/10/2022,3:28 PM,10/10/2022 15:28,0.657939212,0.145873037
10/10/2022,3:29 PM,10/10/2022 15:29,0.653671995,0.145873037
10/10/2022,3:30 PM,10/10/2022 15:30,0.646778799,0.145216542
10/10/2022,3:31 PM,10/10/2022 15:31,0.649076531,0.150796752
10/10/2022,3:32 PM,10/10/2022 15:32,0.651374263,0.149483762
10/10/2022,3:33 PM,10/10/2022 15:33,0.642839829,0.148499019
10/10/2022,3:34 PM,10/10/2022 15:34,0.643496324,0.147186028
10/10/2022,3:35 PM,10/10/2022 15:35,0.638572612,0.14554479
10/10/2022,3:36 PM,10/10/2022 15:36,0.635946633,0.14127757
10/10/2022,3:37 PM,10/10/2022 15:37,0.635618385,0.143575304
10/10/2022,3:38 PM,10/10/2022 15:38,0.631679416,0.138979837
10/10/2022,3:39 PM,10/10/2022 15:39,0.632007663,0.138651589
10/10/2022,3:40 PM,10/10/2022 15:40,0.634633643,0.140292827
10/10/2022,3:41 PM,10/10/2022 15:41,0.630366426,0.136682103
10/10/2022,3:42 PM,10/10/2022 15:42,0.627083952,0.139636332
10/10/2022,3:43 PM,10/10/2022 15:43,0.62216024,0.140292827
10/10/2022,3:44 PM,10/10/2022 15:44,0.612641064,0.138651589
10/10/2022,3:45 PM,10/10/2022 15:45,0.605091372,0.13569736
10/10/2022,3:46 PM,10/10/2022 15:46,0.59622869,0.134056122
10/10/2022,3:47 PM,10/10/2022 15:47,0.584411782,0.129132407
10/10/2022,3:48 PM,10/10/2022 15:48,0.581785802,0.126506426
10/10/2022,3:49 PM,10/10/2022 15:49,0.569640645,0.12453694
10/10/2022,3:50 PM,10/10/2022 15:50,0.565045181,0.126178178
10/10/2022,3:51 PM,10/10/2022 15:51,0.562419201,0.131758388
10/10/2022,3:52 PM,10/10/2022 15:52,0.554869509,0.132414883
10/10/2022,3:53 PM,10/10/2022 15:53,0.542396104,0.128147664
10/10/2022,3:54 PM,10/10/2022 15:54,0.540098372,0.129788902
10/10/2022,3:55 PM,10/10/2022 15:55,0.543380847,0.134384369
10/10/2022,3:56 PM,10/10/2022 15:56,0.542724352,0.136353855
10/10/2022,3:57 PM,10/10/2022 15:57,0.538785382,0.132414883
10/10/2022,3:58 PM,10/10/2022 15:58,0.539441877,0.133071379
10/10/2022,3:59 PM,10/10/2022 15:59,0.536159402,0.132086636
10/10/2022,4:00 PM,10/10/2022 16:00,0.53123569,0.129460654
10/10/2022,4:01 PM,10/10/2022 16:01,0.526640225,0.126834673
10/10/2022,4:02 PM,10/10/2022 16:02,0.52073177,0.12453694
10/10/2022,4:03 PM,10/10/2022 16:03,0.517449295,0.125193435
10/10/2022,4:04 PM,10/10/2022 16:04,0.51547981,0.123223949
10/10/2022,4:05 PM,10/10/2022 16:05,0.515151562,0.124208692
10/10/2022,4:06 PM,10/10/2022 16:06,0.51547981,0.123552197
10/10/2022,4:07 PM,10/10/2022 16:07,0.518434037,0.126834673
10/10/2022,4:08 PM,10/10/2022 16:08,0.51810579,0.126834673
10/10/2022,4:09 PM,10/10/2022 16:09,0.516136305,0.125193435
10/10/2022,4:10 PM,10/10/2022 16:10,0.5167928,0.126506426
10/10/2022,4:11 PM,10/10/2022 16:11,0.51547981,0.128147664
10/10/2022,4:12 PM,10/10/2022 16:12,0.510884345,0.12584993
10/10/2022,4:13 PM,10/10/2022 16:13,0.515151562,0.131101893
10/10/2022,4:14 PM,10/10/2022 16:14,0.510556097,0.127819416
10/10/2022,4:15 PM,10/10/2022 16:15,0.508586612,0.12584993
10/10/2022,4:16 PM,10/10/2022 16:16,0.50628888,0.125193435
10/10/2022,4:17 PM,10/10/2022 16:17,0.501365167,0.125521683
10/10/2022,4:18 PM,10/10/2022 16:18,0.499395682,0.123223949
10/10/2022,4:19 PM,10/10/2022 16:19,0.498082692,0.123552197
10/10/2022,4:20 PM,10/10/2022 16:20,0.496113207,0.116987243
10/10/2022,4:21 PM,10/10/2022 16:21,0.497426197,0.12026972
10/10/2022,4:22 PM,10/10/2022 16:22,0.499067435,0.121582711
10/10/2022,4:23 PM,10/10/2022 16:23,0.495128464,0.122895701
10/10/2022,4:24 PM,10/10/2022 16:24,0.496441454,0.12026972
10/10/2022,4:25 PM,10/10/2022 16:25,0.491517742,0.119941472
10/10/2022,4:26 PM,10/10/2022 16:26,0.486922277,0.115674253
10/10/2022,4:27 PM,10/10/2022 16:27,0.486265782,0.119284977
10/10/2022,4:28 PM,10/10/2022 16:28,0.484296297,0.114361262
10/10/2022,4:29 PM,10/10/2022 16:29,0.484296297,0.124865187
10/10/2022,4:30 PM,10/10/2022 16:30,0.486594029,0.123880444
10/10/2022,4:31 PM,10/10/2022 16:31,0.481998564,0.121582711
10/10/2022,4:32 PM,10/10/2022 16:32,0.473135881,0.116330748
10/10/2022,4:33 PM,10/10/2022 16:33,0.469853406,0.119284977
10/10/2022,4:34 PM,10/10/2022 16:34,0.461647218,0.117315491
10/10/2022,4:35 PM,10/10/2022 16:35,0.461647218,0.117643739
10/10/2022,4:36 PM,10/10/2022 16:36,0.457051752,0.115346005
10/10/2022,4:37 PM,10/10/2022 16:37,0.452784535,0.116987243
10/10/2022,4:38 PM,10/10/2022 16:38,0.449173812,0.116330748
10/10/2022,4:39 PM,10/10/2022 16:39,0.444906594,0.115674253
10/10/2022,4:40 PM,10/10/2022 16:40,0.448189069,0.117971986
10/10/2022,4:41 PM,10/10/2022 16:41,0.443593604,0.122895701
10/10/2022,4:42 PM,10/10/2022 16:42,0.442937109,0.122567454
10/10/2022,4:43 PM,10/10/2022 16:43,0.442608861,0.120597968
10/10/2022,4:44 PM,10/10/2022 16:44,0.440967624,0.118628482
10/10/2022,4:45 PM,10/10/2022 16:45,0.428822465,0.117643739
10/10/2022,4:46 PM,10/10/2022 16:46,0.418646791,0.117643739
10/10/2022,4:47 PM,10/10/2022 16:47,0.422585762,0.114361262
10/10/2022,4:48 PM,10/10/2022 16:48,0.122567454,0.10615507
10/10/2022,4:49 PM,10/10/2022 16:49,0.421929267,0.123223949
10/10/2022,4:50 PM,10/10/2022 16:50,0.414379573,0.112391776
10/10/2022,4:51 PM,10/10/2022 16:51,0.408799365,0.110094042
10/10/2022,4:52 PM,10/10/2022 16:52,0.406173384,0.110094042
10/10/2022,4:53 PM,10/10/2022 16:53,0.405845137,0.108781052
10/10/2022,4:54 PM,10/10/2022 16:54,0.401906166,0.107468061
10/10/2022,4:55 PM,10/10/2022 16:55,0.395012968,0.106811566
10/10/2022,4:56 PM,10/10/2022 16:56,0.393699978,0.106483318
10/10/2022,4:57 PM,10/10/2022 16:57,0.394028225,0.105498575
10/10/2022,4:58 PM,10/10/2022 16:58,0.387791522,0.102544346
10/10/2022,4:59 PM,10/10/2022 16:59,0.384509046,0.103200841
10/10/2022,5:00 PM,10/10/2022 17:00,0.37860059,0.103857337
10/10/2022,5:01 PM,10/10/2022 17:01,0.3772876,0.10484208
10/10/2022,5:02 PM,10/10/2022 17:02,0.372692134,0.100903107
10/10/2022,5:03 PM,10/10/2022 17:03,0.373348629,0.102216098
10/10/2022,5:04 PM,10/10/2022 17:04,0.370066154,0.100903107
10/10/2022,5:05 PM,10/10/2022 17:05,0.36382945,0.098933621
10/10/2022,5:06 PM,10/10/2022 17:06,0.36251646,0.099918364
10/10/2022,5:07 PM,10/10/2022 17:07,0.355951508,0.097292383
10/10/2022,5:08 PM,10/10/2022 17:08,0.35168429,0.094666402
10/10/2022,5:09 PM,10/10/2022 17:09,0.347088824,0.095651145
10/10/2022,5:10 PM,10/10/2022 17:10,0.342493358,0.094666402
10/10/2022,5:11 PM,10/10/2022 17:11,0.33953913,0.095322897
10/10/2022,5:12 PM,10/10/2022 17:12,0.337569644,0.094994649
10/10/2022,5:13 PM,10/10/2022 17:13,0.336584902,0.094994649
10/10/2022,5:14 PM,10/10/2022 17:14,0.326737474,0.094666402
10/10/2022,5:15 PM,10/10/2022 17:15,0.320172523,0.093025163
10/10/2022,5:16 PM,10/10/2022 17:16,0.32050077,0.093353411
10/10/2022,5:17 PM,10/10/2022 17:17,0.316890047,0.09204042
10/10/2022,5:18 PM,10/10/2022 17:18,0.314592314,0.09072743
10/10/2022,5:19 PM,10/10/2022 17:19,0.311309838,0.090070934
10/10/2022,5:20 PM,10/10/2022 17:20,0.307699114,0.090399182
10/10/2022,5:21 PM,10/10/2022 17:21,0.303431896,0.091055677
10/10/2022,5:22 PM,10/10/2022 17:22,0.300477667,0.090399182
10/10/2022,5:23 PM,10/10/2022 17:23,0.294897458,0.085475467
10/10/2022,5:24 PM,10/10/2022 17:24,0.291614982,0.084818971
10/10/2022,5:25 PM,10/10/2022 17:25,0.289645497,0.085147219
10/10/2022,5:26 PM,10/10/2022 17:26,0.285378278,0.086131962
10/10/2022,5:27 PM,10/10/2022 17:27,0.281767555,0.088429696
10/10/2022,5:28 PM,10/10/2022 17:28,0.278156831,0.08646021
10/10/2022,5:29 PM,10/10/2022 17:29,0.271591879,0.083177733
10/10/2022,5:30 PM,10/10/2022 17:30,0.267652908,0.085147219
10/10/2022,5:31 PM,10/10/2022 17:31,0.265355175,0.085803714
10/10/2022,5:32 PM,10/10/2022 17:32,0.26043146,0.085147219
10/10/2022,5:33 PM,10/10/2022 17:33,0.25780548,0.086131962
10/10/2022,5:34 PM,10/10/2022 17:34,0.253210013,0.086131962
10/10/2022,5:35 PM,10/10/2022 17:35,0.249599289,0.084162476
10/10/2022,5:36 PM,10/10/2022 17:36,0.246973308,0.081864742
10/10/2022,5:37 PM,10/10/2022 17:37,0.243690832,0.083177733
10/10/2022,5:38 PM,10/10/2022 17:38,0.239751861,0.081536495
10/10/2022,5:39 PM,10/10/2022 17:39,0.233186909,0.07792577
10/10/2022,5:40 PM,10/10/2022 17:40,0.229576185,0.077269275
10/10/2022,5:41 PM,10/10/2022 17:41,0.21775927,0.075956284
10/10/2022,5:42 PM,10/10/2022 17:42,0.124208692,0.075956284
10/10/2022,5:43 PM,10/10/2022 17:43,0.211194318,0.071689064
10/10/2022,5:44 PM,10/10/2022 17:44,0.207583594,0.072345559
10/10/2022,5:45 PM,10/10/2022 17:45,0.174102335,0.074643293
10/10/2022,5:46 PM,10/10/2022 17:46,0.10188785,0.072017312
10/10/2022,5:47 PM,10/10/2022 17:47,0.196094927,0.073330302
10/10/2022,5:48 PM,10/10/2022 17:48,0.195110184,0.069719578
10/10/2022,5:49 PM,10/10/2022 17:49,0.197407917,0.072017312
10/10/2022,5:50 PM,10/10/2022 17:50,0.198720908,0.07365855
10/10/2022,5:51 PM,10/10/2022 17:51,0.186247498,0.068406587
10/10/2022,5:52 PM,10/10/2022 17:52,0.190186469,0.071032569
10/10/2022,5:53 PM,10/10/2022 17:53,0.187560488,0.070704321
10/10/2022,5:54 PM,10/10/2022 17:54,0.185591003,0.072017312
10/10/2022,5:55 PM,10/10/2022 17:55,0.18033904,0.072017312
10/10/2022,5:56 PM,10/10/2022 17:56,0.178369554,0.072673807
10/10/2022,5:57 PM,10/10/2022 17:57,0.173774087,0.070704321
10/10/2022,5:58 PM,10/10/2022 17:58,0.168193878,0.068734835
10/10/2022,5:59 PM,10/10/2022 17:59,0.163926658,0.068406587
10/10/2022,6:00 PM,10/10/2022 18:00,0.158674696,0.066437101
10/10/2022,6:01 PM,10/10/2022 18:01,0.152766238,0.063482872
10/10/2022,6:02 PM,10/10/2022 18:02,0.148499019,0.060528643
10/10/2022,6:03 PM,10/10/2022 18:03,0.14554479,0.060200395
10/10/2022,6:04 PM,10/10/2022 18:04,0.140949323,0.058559157
10/10/2022,6:05 PM,10/10/2022 18:05,0.136682103,0.056261423
10/10/2022,6:06 PM,10/10/2022 18:06,0.132086636,0.055604927
10/10/2022,6:07 PM,10/10/2022 18:07,0.129132407,0.05527668
10/10/2022,6:08 PM,10/10/2022 18:08,0.124865187,0.053635441
10/10/2022,6:09 PM,10/10/2022 18:09,0.122567454,0.052978946
10/10/2022,6:10 PM,10/10/2022 18:10,0.115674253,0.051994203
10/10/2022,6:11 PM,10/10/2022 18:11,0.113704767,0.051337707
10/10/2022,6:12 PM,10/10/2022 18:12,0.109109299,0.049696469
10/10/2022,6:13 PM,10/10/2022 18:13,0.107139813,0.049368221
10/10/2022,6:14 PM,10/10/2022 18:14,0.103529089,0.048711726
10/10/2022,6:15 PM,10/10/2022 18:15,0.10057486,0.049696469
10/10/2022,6:16 PM,10/10/2022 18:16,0.097292383,0.049368221
10/10/2022,6:17 PM,10/10/2022 18:17,0.093025163,0.046413992
10/10/2022,6:18 PM,10/10/2022 18:18,0.09072743,0.046085744
10/10/2022,6:19 PM,10/10/2022 18:19,0.088101448,0.045101001
10/10/2022,6:20 PM,10/10/2022 18:20,0.084490724,0.043131515
10/10/2022,6:21 PM,10/10/2022 18:21,0.081536495,0.045101001
10/10/2022,6:22 PM,10/10/2022 18:22,0.077269275,0.041490277
10/10/2022,6:23 PM,10/10/2022 18:23,0.075299789,0.04378801
10/10/2022,6:24 PM,10/10/2022 18:24,0.073002055,0.043459763
10/10/2022,6:25 PM,10/10/2022 18:25,0.071689064,0.04247502
10/10/2022,6:26 PM,10/10/2022 18:26,0.06807834,0.040833781
10/10/2022,6:27 PM,10/10/2022 18:27,0.065780606,0.041162029
10/10/2022,6:28 PM,10/10/2022 18:28,0.065452358,0.040833781
10/10/2022,6:29 PM,10/10/2022 18:29,0.060528643,0.0382078
10/10/2022,6:30 PM,10/10/2022 18:30,0.057574414,0.034597075
10/10/2022,6:31 PM,10/10/2022 18:31,0.054620184,0.034925323
10/10/2022,6:32 PM,10/10/2022 18:32,0.051665955,0.034597075
10/10/2022,6:33 PM,10/10/2022 18:33,0.049368221,0.03525357
10/10/2022,6:34 PM,10/10/2022 18:34,0.04805523,0.033940579
10/10/2022,6:35 PM,10/10/2022 18:35,0.047070487,0.032955836
10/10/2022,6:36 PM,10/10/2022 18:36,0.04378801,0.031642846
10/10/2022,6:37 PM,10/10/2022 18:37,0.040177286,0.028688616
10/10/2022,6:38 PM,10/10/2022 18:38,0.039192543,0.028360369
10/10/2022,6:39 PM,10/10/2022 18:39,0.036566561,0.027703873
10/10/2022,6:40 PM,10/10/2022 18:40,0.036238313,0.027703873
10/10/2022,6:41 PM,10/10/2022 18:41,0.031642846,0.024749644
10/10/2022,6:42 PM,10/10/2022 18:42,0.031971093,0.026062635
10/10/2022,6:43 PM,10/10/2022 18:43,0.028360369,0.02245191
10/10/2022,6:44 PM,10/10/2022 18:44,0.027703873,0.023764901
10/10/2022,6:45 PM,10/10/2022 18:45,0.025077892,0.020154176
10/10/2022,6:46 PM,10/10/2022 18:46,0.022780158,0.018841185
10/10/2022,6:47 PM,10/10/2022 18:47,0.020482424,0.017199947
10/10/2022,6:48 PM,10/10/2022 18:48,0.019825928,0.016543451
10/10/2022,6:49 PM,10/10/2022 18:49,0.017528194,0.017856442
10/10/2022,6:50 PM,10/10/2022 18:50,0.017856442,0.016543451
10/10/2022,6:51 PM,10/10/2022 18:51,0.01391747,0.011947983
10/10/2022,6:52 PM,10/10/2022 18:52,0.014245717,0.012276231
10/10/2022,6:53 PM,10/10/2022 18:53,0.013260974,0.011619736
10/10/2022,6:54 PM,10/10/2022 18:54,0.014245717,0.012604479
10/10/2022,6:55 PM,10/10/2022 18:55,0.011291488,0.010306745
10/10/2022,6:56 PM,10/10/2022 18:56,0.010306745,0.008337259
10/10/2022,6:57 PM,10/10/2022 18:57,0.009322002,0.008009011
10/10/2022,6:58 PM,10/10/2022 18:58,0.008009011,0.005711277
10/10/2022,6:59 PM,10/10/2022 18:59,0.007680763,0.007024268
10/10/2022,7:00 PM,10/10/2022 19:00,0.009650249,0.008993754
10/10/2022,7:01 PM,10/10/2022 19:01,0.008993754,0.006039525
10/10/2022,7:02 PM,10/10/2022 19:02,0.008009011,0.006367772
10/10/2022,7:03 PM,10/10/2022 19:03,0.006367772,0.005054781
10/10/2022,7:04 PM,10/10/2022 19:04,0.00669602,0.005711277
10/10/2022,7:05 PM,10/10/2022 19:05,0.006367772,0.006039525
10/10/2022,7:06 PM,10/10/2022 19:06,0.007024268,0.005383029
10/10/2022,7:07 PM,10/10/2022 19:07,0.005054781,0.003085295
10/10/2022,7:08 PM,10/10/2022 19:08,0.006039525,0.004726534
10/10/2022,7:09 PM,10/10/2022 19:09,0.007024268,0.004726534
10/10/2022,7:10 PM,10/10/2022 19:10,0.004398286,0.001115809
10/10/2022,7:11 PM,10/10/2022 19:11,0.005054781,0.002757047
10/10/2022,7:12 PM,10/10/2022 19:12,0.004070038,0.002757047
10/10/2022,7:13 PM,10/10/2022 19:13,0.005383029,0.004070038
10/10/2022,7:14 PM,10/10/2022 19:14,0.002757047,0.000459313
10/10/2022,7:15 PM,10/10/2022 19:15,0.004398286,0.003085295
10/10/2022,7:16 PM,10/10/2022 19:16,0.005054781,0.003085295
10/10/2022,7:17 PM,10/10/2022 19:17,0.002100552,0.000787561
10/10/2022,7:18 PM,10/10/2022 19:18,0.003741791,0.002757047
10/10/2022,7:19 PM,10/10/2022 19:19,0.004070038,0.001444057
10/10/2022,7:20 PM,10/10/2022 19:20,0.004070038,0.002757047
10/10/2022,7:21 PM,10/10/2022 19:21,0.002757047,0.002757047
10/10/2022,7:22 PM,10/10/2022 19:22,0.003413543,0.001444057
10/10/2022,7:23 PM,10/10/2022 19:23,0.003085295,0.002757047
10/10/2022,7:24 PM,10/10/2022 19:24,0.002757047,0.001444057
10/10/2022,7:25 PM,10/10/2022 19:25,0.004070038,0.002100552
10/10/2022,7:26 PM,10/10/2022 19:26,0.003085295,0.003085295
10/10/2022,7:27 PM,10/10/2022 19:27,0.002757047,0.001444057
10/10/2022,7:28 PM,10/10/2022 19:28,0.003741791,0.003413543
10/10/2022,7:29 PM,10/10/2022 19:29,0.001772304,0.001444057
10/10/2022,7:30 PM,10/10/2022 19:30,0.004726534,0.003741791
10/10/2022,7:31 PM,10/10/2022 19:31,0.002757047,0.000787561
10/10/2022,7:32 PM,10/10/2022 19:32,0.003085295,0.003741791
10/10/2022,7:33 PM,10/10/2022 19:33,0.003741791,0.002757047
10/10/2022,7:34 PM,10/10/2022 19:34,0.004070038,0.003741791
10/10/2022,7:35 PM,10/10/2022 19:35,0.0024288,0.000787561
10/10/2022,7:36 PM,10/10/2022 19:36,0.003741791,0.002100552
10/10/2022,7:37 PM,10/10/2022 19:37,0.001444057,0.000787561
10/10/2022,7:38 PM,10/10/2022 19:38,0.003413543,0.001115809
10/10/2022,7:39 PM,10/10/2022 19:39,0.0024288,0.000787561
10/10/2022,7:40 PM,10/10/2022 19:40,0.001444057,0.000131066
10/10/2022,7:41 PM,10/10/2022 19:41,0.002757047,0.000787561
10/10/2022,7:42 PM,10/10/2022 19:42,0.002100552,0.001115809
10/10/2022,7:43 PM,10/10/2022 19:43,0.0024288,0.002100552
10/10/2022,7:44 PM,10/10/2022 19:44,0.0024288,0.001115809
10/10/2022,7:45 PM,10/10/2022 19:45,0.004726534,0.003413543
10/10/2022,7:46 PM,10/10/2022 19:46,-0.00052543,0.000131066
10/10/2022,7:47 PM,10/10/2022 19:47,0.002100552,0.001444057
10/10/2022,7:48 PM,10/10/2022 19:48,0.001444057,0.001115809
10/10/2022,7:49 PM,10/10/2022 19:49,0.003413543,0.002757047
10/10/2022,7:50 PM,10/10/2022 19:50,0.001772304,0.001115809
10/10/2022,7:51 PM,10/10/2022 19:51,0.001772304,0.001444057
10/10/2022,7:52 PM,10/10/2022 19:52,0.001444057,0.001115809
10/10/2022,7:53 PM,10/10/2022 19:53,0.001772304,0.000787561
10/10/2022,7:54 PM,10/10/2022 19:54,0.001772304,0.001115809
10/10/2022,7:55 PM,10/10/2022 19:55,0.0024288,0.002757047
10/10/2022,7:56 PM,10/10/2022 19:56,0.003085295,0.001444057
10/10/2022,7:57 PM,10/10/2022 19:57,0.001444057,0.001115809
10/10/2022,7:58 PM,10/10/2022 19:58,0.001444057,0.000787561
10/10/2022,7:59 PM,10/10/2022 19:59,0.001115809,0.000787561
10/10/2022,8:00 PM,10/10/2022 20:00,0.002757047,0.001115809
10/10/2022,8:01 PM,10/10/2022 20:01,0.003085295,0.003741791
10/10/2022,8:02 PM,10/10/2022 20:02,0.000787561,0.001444057
10/10/2022,8:03 PM,10/10/2022 20:03,0.002100552,0.000459313
10/10/2022,8:04 PM,10/10/2022 20:04,0.001444057,0.001115809
10/10/2022,8:05 PM,10/10/2022 20:05,0.002757047,0.001772304
10/10/2022,8:06 PM,10/10/2022 20:06,0.001444057,0.000787561
10/10/2022,8:07 PM,10/10/2022 20:07,0.001444057,0.000459313
10/10/2022,8:08 PM,10/10/2022 20:08,0.0024288,0.001444057
10/10/2022,8:09 PM,10/10/2022 20:09,0.001444057,0.000787561
10/10/2022,8:10 PM,10/10/2022 20:10,0.002757047,0.001772304
10/10/2022,8:11 PM,10/10/2022 20:11,0.0024288,0.001444057
10/10/2022,8:12 PM,10/10/2022 20:12,0.0024288,0.001115809
10/10/2022,8:13 PM,10/10/2022 20:13,0.003085295,0.002100552
10/10/2022,8:14 PM,10/10/2022 20:14,0.001772304,0.001115809
10/10/2022,8:15 PM,10/10/2022 20:15,0.002100552,0.001444057
10/10/2022,8:16 PM,10/10/2022 20:16,0.001772304,0.001772304
10/10/2022,8:17 PM,10/10/2022 20:17,0.002100552,0.001115809
10/10/2022,8:18 PM,10/10/2022 20:18,0.0024288,0.001772304
10/10/2022,8:19 PM,10/10/2022 20:19,0.001444057,-0.000197182
10/10/2022,8:20 PM,10/10/2022 20:20,0.001444057,0.000131066
10/10/2022,8:21 PM,10/10/2022 20:21,0.0024288,0.001444057
10/10/2022,8:22 PM,10/10/2022 20:22,0.0024288,0.001115809
10/10/2022,8:23 PM,10/10/2022 20:23,0.000787561,0.000131066
10/10/2022,8:24 PM,10/10/2022 20:24,0.0024288,0.000459313
10/10/2022,8:25 PM,10/10/2022 20:25,0.001772304,0.001115809
10/10/2022,8:26 PM,10/10/2022 20:26,-0.002494916,-0.00052543
10/10/2022,8:27 PM,10/10/2022 20:27,0.001115809,0.000459313
10/10/2022,8:28 PM,10/10/2022 20:28,0.003413543,0.001772304
10/10/2022,8:29 PM,10/10/2022 20:29,0.000131066,0.000131066
10/10/2022,8:30 PM,10/10/2022 20:30,0.002757047,0.003085295
10/10/2022,8:31 PM,10/10/2022 20:31,0.002100552,0.001115809
10/10/2022,8:32 PM,10/10/2022 20:32,0.001444057,0.000459313
10/10/2022,8:33 PM,10/10/2022 20:33,0.003413543,0.003413543
10/10/2022,8:34 PM,10/10/2022 20:34,0.003085295,0.0024288
10/10/2022,8:35 PM,10/10/2022 20:35,0.001772304,0.000787561
10/10/2022,8:36 PM,10/10/2022 20:36,0.0024288,0.000787561
10/10/2022,8:37 PM,10/10/2022 20:37,0.002100552,0.001115809
10/10/2022,8:38 PM,10/10/2022 20:38,0.002757047,0.002757047
10/10/2022,8:39 PM,10/10/2022 20:39,0.002100552,0.004070038
10/10/2022,8:40 PM,10/10/2022 20:40,0.002100552,0.001115809
10/10/2022,8:41 PM,10/10/2022 20:41,0.002757047,0.001444057
10/10/2022,8:42 PM,10/10/2022 20:42,0.002100552,0.001115809
10/10/2022,8:43 PM,10/10/2022 20:43,0.002757047,0.000787561
10/10/2022,8:44 PM,10/10/2022 20:44,0.0024288,0.001444057
10/10/2022,8:45 PM,10/10/2022 20:45,0.0024288,0.000787561
10/10/2022,8:46 PM,10/10/2022 20:46,0.001772304,0.001115809
10/10/2022,8:47 PM,10/10/2022 20:47,0.000787561,0.000459313
10/10/2022,8:48 PM,10/10/2022 20:48,0.001772304,0.001772304
10/10/2022,8:49 PM,10/10/2022 20:49,0.002100552,0.001772304
10/10/2022,8:50 PM,10/10/2022 20:50,0.0024288,0.001772304
10/10/2022,8:51 PM,10/10/2022 20:51,0.002757047,0.002757047
10/10/2022,8:52 PM,10/10/2022 20:52,0.002100552,0.001772304
10/10/2022,8:53 PM,10/10/2022 20:53,0.003741791,0.001444057
10/10/2022,8:54 PM,10/10/2022 20:54,0.002100552,0.000787561
10/10/2022,8:55 PM,10/10/2022 20:55,0.001444057,0.000787561
10/10/2022,8:56 PM,10/10/2022 20:56,0.001444057,0.000459313
10/10/2022,8:57 PM,10/10/2022 20:57,0.000459313,0.000459313
10/10/2022,8:58 PM,10/10/2022 20:58,0.001115809,0.003085295
10/10/2022,8:59 PM,10/10/2022 20:59,0.001115809,0.001115809
10/10/2022,9:00 PM,10/10/2022 21:00,0.001444057,0.001115809
10/10/2022,9:01 PM,10/10/2022 21:01,0.001115809,0.000459313
10/10/2022,9:02 PM,10/10/2022 21:02,-0.000197182,-0.000197182
10/10/2022,9:03 PM,10/10/2022 21:03,0.001115809,0.000459313
10/10/2022,9:04 PM,10/10/2022 21:04,0.000131066,-0.00052543
10/10/2022,9:05 PM,10/10/2022 21:05,0.001444057,0.001772304
10/10/2022,9:06 PM,10/10/2022 21:06,0.000131066,0.000131066
10/10/2022,9:07 PM,10/10/2022 21:07,0.002100552,0.000787561
10/10/2022,9:08 PM,10/10/2022 21:08,0.001772304,0.001444057
10/10/2022,9:09 PM,10/10/2022 21:09,0.000787561,0.000787561
10/10/2022,9:10 PM,10/10/2022 21:10,0.001115809,0.000787561
10/10/2022,9:11 PM,10/10/2022 21:11,0.001115809,0.000787561
10/10/2022,9:12 PM,10/10/2022 21:12,0.001772304,0.001444057
10/10/2022,9:13 PM,10/10/2022 21:13,0.002100552,0.001115809
10/10/2022,9:14 PM,10/10/2022 21:14,0.002757047,0.000787561
10/10/2022,9:15 PM,10/10/2022 21:15,0.001444057,0.001115809
10/10/2022,9:16 PM,10/10/2022 21:16,0.0024288,0.000459313
10/10/2022,9:17 PM,10/10/2022 21:17,0.001772304,0.002100552
10/10/2022,9:18 PM,10/10/2022 21:18,0.002100552,0.001772304
10/10/2022,9:19 PM,10/10/2022 21:19,0.001444057,0.000787561
10/10/2022,9:20 PM,10/10/2022 21:20,0.001115809,0.001444057
10/10/2022,9:21 PM,10/10/2022 21:21,0.000787561,0.000131066
10/10/2022,9:22 PM,10/10/2022 21:22,0.001115809,0.000459313
10/10/2022,9:23 PM,10/10/2022 21:23,0.003085295,0.001444057
10/10/2022,9:24 PM,10/10/2022 21:24,0.0024288,0.000459313
